Ticker,Continent,Currency,Exchange,Name,Type
EUNX.F,Europe,EUR,FRA,ISHS US AGG BD G-CT,ETF
JBGOUA.SW,Europe,USD,EBS,JB PHYSGD A,ETF
LNOK.L,Europe,USD,LSE,ETFS FOREIGN EXCHANGE LIMITED E,ETF
UC45.L,Europe,USD,LSE,UBS ETF UBS ETF MSCI WORLD SOCI,ETF
X03A.F,Europe,EUR,FRA,DBXT2 I GC 1-3 1CC,ETF
LYYK.HM,Europe,EUR,HAM,L UC ETF E600 TELEC,ETF
BULL-SILVER-X4-S.ST,Europe,SEK,STO,SI/SEB 22 NTS,ETF
12JJ.L,Europe,USD,LSE,AMOC/HSBC 14 ELN,ETF
C031.DU,Europe,EUR,DUS,COMS ATX IC,ETF
ISVS.BE,Europe,EUR,BER,ISHS MSCI SP CP IDX,ETF
BTMA.PA,Europe,EUR,PAR,ISHS USD TRE BD USD,ETF
XEYL.MU,Europe,EUR,MUN,T TAI T E UC ETF EU,ETF
128448.L,Europe,USD,LSE,NMDC/HSBC 15 NTS,ETF
XHB.TO,America,CAD,TOR,iShares Canadian HYBrid Corporate Bd,ETF
KWT,America,USD,PCX,Market Vectors Solar Energy ETF,ETF
DBPX.F,Europe,EUR,FRA,DBXT MSCI W IND 1C,ETF
UDOW,America,USD,PCX,ProShares UltraPro Dow30,ETF
IBC8.BE,Europe,EUR,BER,ISHS EM ASI LOC USD,ETF
18067701.DU,Europe,USD,DUS,ARCEL 17 SRN,ETF
C010.MU,Europe,EUR,MUN,COMS DJIA IC,ETF
CLO.TO,America,CAD,TOR,iShares Oil Sands Comm,ETF
78EH.L,Europe,USD,LSE,YAO/HSBC WT20,ETF
63XZ.L,Europe,USD,LSE,NINGBOP/HSBC WT21,ETF
SCC.MX,America,MXN,MEX,PRSH ULSHT CON SVCS,ETF
XCHE.SG,Europe,EUR,STU,DBXT CSI300 ENE 1C,ETF
EXSJ.MU,Europe,EUR,MUN,ISHS STXEUENL15,ETF
PSB.TO,America,CAD,TOR,PowerShares 1-5 Yr Lad InvGr CorpBd ETF,ETF
PIN.MX,America,MXN,MEX,PS INDIA ETF,ETF
ETLN.MU,Europe,EUR,MUN,GO GLB NUC ENG G-CT,ETF
10449330.SW,Europe,GBP,EBS,ZKB GOLD ETF H GBP,ETF
C012.HM,Europe,EUR,HAM,COMS S&P; 500 IC,ETF
UBU9.F,Europe,EUR,FRA,UBS S&P; 500 USD-A-,ETF
DBXU.MU,Europe,EUR,MUN,DBXT MSCI USA 1C,ETF
SC0R.F,Europe,EUR,FRA,SO SX 600 TR EUR-AC,ETF
12IQ.L,Europe,USD,LSE,JSWSTEEL/HSBC16 VRN,ETF
45ZE.L,Europe,USD,LSE,BALRAMPUR/HSBC16VRN,ETF
RUSS,America,USD,PCX,Direxion Daily Russia Bear 3X ETF,ETF
34GR.L,Europe,GBP,LSE,ZEBRA/INVESTEC BK20,ETF
21967496.SW,Europe,CHF,EBS,UBS ETF MJ100HC AC,ETF
CS1.L,Europe,EUR,LSE,Amundi ETF MSCI Spain A/I,ETF
EUN6.F,Europe,EUR,FRA,ISHS EUR GOV B G-CT,ETF
O094.L,Europe,EUR,LSE,ISHARES PLC ISHARES FTSE CHINA ,ETF
TAGS,America,USD,PCX,Teucrium Agricultural ETF,ETF
AYT,America,USD,PCX,iPath GEMS Asia 8 ETN,ETF
IOIL,America,USD,PCX,IQ Global Oil Small Cap ETF,ETF
LYQ3.SG,Europe,EUR,STU,L UCITS 3-5Y INV GR,ETF
CHXX,America,USD,PCX,EGShares China Infrastructure ETF,ETF
X026.HM,Europe,EUR,HAM,COMS M EU SM IC,ETF
SITB.L,Europe,GBP,LSE,ISHARES V PUBLIC LIMITED COMPAN,ETF
TCDX-20.TA,Asia,ILS,TLV,DAX/TACHLIT CMP S20,ETF
H4ZE.F,Europe,EUR,FRA,HSBC MSCI EURP G-CT,ETF
FMI.MI,Europe,EUR,MIL,AM FT MIB UCITS ETF,ETF
XRU.PA,Europe,EUR,PAR,DBX RUSSELL 2000 1C,ETF
EUNR.SG,Europe,EUR,STU,ISHS EUR CRP B G-CT,ETF
AUEM.SW,Europe,USD,PSX,Amundi ETF MSCI Emerging Markets USD A/I,ETF
NRGW.BR,Europe,EUR,BRU,MUL LY W ENERG CC,ETF
OILEADSHORT.OL,Europe,NOK,OSL,ABG SC OIL DER SHOR,ETF
540S.BE,Europe,EUR,BER,AM GRAD 3-5 ETF C,ETF
ECB.PA,Europe,EUR,PAR,L UC ETF COV BD AGG,ETF
EWZS,America,USD,PCX,iShares MSCI Brazil Small-Cap,ETF
99CA.F,Europe,EUR,FRA,9.5 DB CF TR XI-S,ETF
UTLW.BR,Europe,EUR,BRU,MUL LY W UTILIT C ,ETF
TF5.BE,Europe,EUR,BER,TRACKER FUND,ETF
BIV.MX,America,MXN,MEX,VG INTRM-TM BD ETF,ETF
TBX,America,USD,PCX,ProShares Short 7-10 Year Treasury,ETF
18067696.SG,Europe,USD,STU,ARCEL 15 SRN,ETF
TBZ,America,USD,PCX,ProShares UltraShort 3-7 Year Treasury,ETF
LYMI.SG,Europe,EUR,STU,L UC ETF D LEV BUND,ETF
PHE-B.TO,America,CAD,TOR,PURPOSE TACTICAL HEDGED EQUITY ,ETF
M9SK.F,Europe,EUR,FRA,RBS M A FT AT40 C,ETF
TBT,America,USD,PCX,ProShares UltraShort 20+ Year Treasury,ETF
C020.BE,Europe,EUR,BER,COMS NIKKEI 225 IC,ETF
TNOW.BR,Europe,EUR,BRU,MUL LY W INF T CC,ETF
HLT.MI,Europe,EUR,MIL,L U ETF E600 HEALTH,ETF
CSOY.SW,Europe,CHF,EBS,CSOY/ETFS HEDGED,ETF
HLT.MC,Europe,EUR,MCE,L U ETF E600 HEALTH,ETF
AUP3.L,Europe,GBP,LSE,ETFS FOREIGN EXCHANGE LIMITED E,ETF
HEAF.MI,Europe,EUR,MIL,HEAF/ETFS,ETF
IVV.AX,Asia,AUD,ASX,iShares Core S&P; 500 (AU),ETF
DBXA.DU,Europe,EUR,DUS,DBXT MSCI EU 1C,ETF
TBF,America,USD,PCX,ProShares Short 20+ Year Treasury,ETF
SYBC.F,Europe,EUR,FRA,SPDR BAR COR BD EUR,ETF
FSEUFI.SW,Europe,EUR,EBS,UBS ETF ES50A,ETF
TOF.AS,Europe,EUR,AMS,TC TM OFF,ETF
LYM6.F,Europe,EUR,FRA,L UCITS 7-10Y IN GR,ETF
21846308.IR,Europe,GBP,ISE,UBS ETF ME100HG AD,ETF
ZEO.TO,America,CAD,TOR,BMO S&P;/TSX Equal Weight Oil&Gas; ETF,ETF
IQQK.DU,Europe,EUR,DUS,ISHARES MSCI KO G-C,ETF
79CY.L,Europe,USD,LSE,DANGSUG/HSBC 14 ELN,ETF
1951019.BE,Europe,EUR,BER,OVAG FIN VRN,ETF
EL4I.DU,Europe,EUR,DUS,DK MSCI US LC,ETF
KSD3E-43.TA,Asia,ILS,TLV,SD3E/KSM SAL S43,ETF
IQQX.MU,Europe,EUR,MUN,ISHS AS PC DIV G-CT,ETF
51KU.L,Europe,USD,LSE,ALDAR/HSBC 15 ELN,ETF
I6H.SG,Europe,EUR,STU,ISHARES SILVER ETF,ETF
2874609.SW,Europe,EUR,EBS,RBS M A D BRIC C,ETF
DBX4.SG,Europe,EUR,STU,DBXT MSCI EMEA 1C,ETF
EUNS.SG,Europe,EUR,STU,ISHS EUR CRP B G-CT,ETF
LQD.MX,America,MXN,MEX,ISH IBOXX IGCB,ETF
CFR.L,Europe,EUR,LSE,Amundi ETF MSCI France A/I,ETF
69VW.L,Europe,USD,LSE,KAJARIAC/HSBC 17,ETF
KGAS-117.TA,Asia,ILS,TLV,HP/KSM SAL S117,ETF
XRMD.L,Europe,GBP,LSE,DB X-TRACKERS DBX RUSSELL MIDCA,ETF
M7USAS.SW,Europe,USD,ISE,UBS ETFs plc - MAP Balanced 7 SF (USD) A,ETF
O098.L,Europe,EUR,LSE,ISHARES PLC ISHARES IBOXX EUR L,ETF
XCHB.F,Europe,EUR,FRA,DBXT CSI300 BAN 1C,ETF
94UP.L,Europe,USD,LSE,SOP/HSBC WT20,ETF
CONSUMO10.MX,America,MXN,MEX,CONSUMO 10,ETF
IBCH.F,Europe,EUR,FRA,ISHS MSCI WD G-CT,ETF
DX2K.DE,Europe,EUR,GER,DBXT FTSE100 SH 1C,ETF
XDGM.MI,Europe,EUR,ISE,db x-trackers Mittl & MidCap DEU (DR) 1D,ETF
540Q.SG,Europe,EUR,STU,AM GRAD 10-15 ETF C,ETF
UEFR.HM,Europe,EUR,HAM,UBS ETF MIE LC AD,ETF
VOOL.DE,Europe,EUR,GER,MUL LY SP500FER CC,ETF
C077.F,Europe,EUR,FRA,COMS S600 TELE IC,ETF
DX2X.DE,Europe,EUR,GER,DBXT STO E 600 1C,ETF
C071.BE,Europe,EUR,BER,COMS S600 MEDIA IC,ETF
X016.SG,Europe,EUR,STU,COMS M EAST EU IC,ETF
COVR.F,Europe,EUR,FRA,PIM COV BON SOU EUR,ETF
18MD.F,Europe,EUR,FRA,AM STX 50 UCITS ETF,ETF
ONG,America,USD,PCX,iPath Pure Beta Energy ETN,ETF
HFUSAS.SW,Europe,USD,ISE,UBS ETFs plc- HFRX Glb HF SF (USD) A-acc,ETF
DBXH.MU,Europe,EUR,MUN,DBX GLBL ILU EUR 1C,ETF
PIN,America,USD,PCX,PowerShares India ETF,ETF
PIO,America,USD,PCX,PowerShares Global Water ETF,ETF
X016.SW,Europe,CHF,EBS,COMS M EAST EU IC,ETF
VHT,America,USD,PCX,Vanguard Health Care ETF,ETF
ENFX.L,Europe,USD,LSE,ETFS FOREIGN EXCHANGE LIMITED E,ETF
PID,America,USD,PCX,PowerShares Intl Div Achiev ETF,ETF
PIE,America,USD,PCX,PowerShares DWA Emerging Markets Mom ETF,ETF
LSYO.MI,Europe,EUR,MIL,LSYO/ETFS,ETF
LYQ6.HM,Europe,EUR,HAM,L UCITS 10-15Y I GR,ETF
QRE.AX,Asia,AUD,ASX,BetaShares S&P;/ASX200 Res Sect ETF,ETF
UC42.L,Europe,USD,LSE,UBS(Irl)ETFplc- MSCI Brazil (USD)A-dis,ETF
AHYE.F,Europe,EUR,FRA,AM ETF EU H YI L B ,ETF
ISQR.BE,Europe,EUR,BER,ISHS GLBL FINL,ETF
DBXJ.HM,Europe,EUR,HAM,DBXT MSCI JAP 1C,ETF
HEA-V.TO,America,USD,TOR,HORIZONS ENHD INC US EQUITY USD,ETF
VJPN.AS,Europe,EUR,AMS,VA FTSE JAP ETF USD,ETF
XST.TO,America,CAD,TOR,iShares S&P;/TSX Capped Cnsmr Stapl,ETF
LQDH,America,USD,PCX,iShares Interest Rate Hedged Corp Bd,ETF
H4ZR.DE,Europe,USD,ISE,HSBC MSCI Canada ETF,ETF
X501.DE,Europe,EUR,GER,COMS ILSD 3M1 IC,ETF
DBX5.F,Europe,EUR,FRA,DBXT MSCI TAIW 1C,ETF
GGOV,America,USD,PCX,ProShares German Sovereign/Sub-Sovereign,ETF
IS3C.HM,Europe,EUR,HAM,ISH J.P.MO USD G-CT,ETF
SMSWLD.MI,Europe,USD,ISE,Source MSCI World ETF,ETF
EUN8.F,Europe,EUR,FRA,ISHS EUR GOV B G-CT,ETF
P3WF.BE,Europe,EUR,BER,POWERSHS DYN NET PR,ETF
12634700.DU,Europe,EUR,DUS,DK LQ N-FNC DF,ETF
069500.KS,Asia,KRW,KSC,KODEX 200,ETF
XMHA.SG,Europe,EUR,STU,ISH L EMU LC C,ETF
LYY3.BE,Europe,EUR,BER,L UC ETF EMU GROWTH,ETF
SPYV.DE,Europe,USD,ISE,SPDR S&P; Emerging Markets Dividend ETF,ETF
EL4X.HM,Europe,EUR,HAM,DK DAXPL MX DV,ETF
ETL2.SG,Europe,USD,ISE,ETFS Longer Dated All Commodities GO ETF,ETF
CARB.L,Europe,EUR,LSE,ETFS OIL SECURITIES LIMITED ETF,ETF
KRW.L,Europe,USD,LSE,Lyxor ETF MSCI Korea C-USD,ETF
XWST.L,Europe,GBP,LSE,DB X-TRACKERS DB X-TRACKERS MSC,ETF
MBTSH-45.TA,Asia,ILS,TLV,BOND2-5/PSG IND S44,ETF
UTLT,America,USD,PCX,Deutsche X-trackers Regulated Utilities,ETF
SWEUAH.SW,Europe,EUR,EBS,UBSETFMS100HEAD,ETF
540T.DE,Europe,EUR,GER,AM GR 5-7 UC ETF C,ETF
XACT-FINANS.OL,Europe,NOK,OSL,SHB X NORD BI ETFC,ETF
3614439.DU,Europe,EUR,DUS,DBXT STO E 600 1C,ETF
HEA.TO,America,CAD,TOR,Horizons Enh Inc US Equity USD ETF Comm,ETF
AEXK.PA,Europe,EUR,PSX,Amundi ETF MSCI Europe ex UK,ETF
EXXT.MU,Europe,EUR,MUN,ISHS NASDAQ-100,ETF
SYBB.SG,Europe,EUR,STU,SPDR BA EUR GOV EUR,ETF
DXSJ.F,Europe,EUR,FRA,DBXT SE600 INS 1C,ETF
XMKR.F,Europe,EUR,FRA,DBXT RUSSEL MID 1C,ETF
4525477.DU,Europe,EUR,DUS,AM MSCI GERM UC ETF,ETF
IUS6.SG,Europe,EUR,STU,ISHS EUR COV B G-CT,ETF
DBXS.HM,Europe,EUR,HAM,DBXT SMI 1D,ETF
KSMC-122.TA,Asia,ILS,TLV,TA-COMP/KSM CR S122,ETF
143850.KS,Asia,KRW,KSC,TIGER S&P500;,ETF
18433913.DU,Europe,BRL,DUS,8.5 BRAZIL 24 ,ETF
VCSH.MX,America,MXN,MEX,VN SH-TR CR BD IDX,ETF
EXSH.BE,Europe,EUR,BER,ISHS STXEUSDV30,ETF
IWB.MX,America,MXN,MEX,ISH RUSS 1000,ETF
18MF.HM,Europe,EUR,HAM,AM MSCI USA ETF EUR,ETF
BULL-YAR-DNM.OL,Europe,NOK,OSL,YAR/DNB 41 ETN,ETF
EXV3.DE,Europe,EUR,GER,ISHSEU600TECHN,ETF
UTI.MI,Europe,EUR,MIL,L U ETF STX E600 UT,ETF
XMJP.L,Europe,GBP,LSE,DB X-TRACKERS DBX MSCI JAPAN ET,ETF
XMWO.SW,Europe,USD,EBS,DBXT MSCI WORLD 1C,ETF
XGIG.L,Europe,GBP,LSE,DB X-TRACKERS II DBX GLOBAL INF,ETF
UTI.MC,Europe,EUR,MCE,L U ETF STX E600 UT,ETF
SOIL,America,USD,PCX,Global X Fertilizers/Potash ETF,ETF
VSS.MX,America,MXN,MEX,VNG FTSE AW EXUS SC,ETF
QDIV.L,Europe,USD,LSE,iShares MSCI USA Dividend IQ,ETF
DXSD.HM,Europe,EUR,HAM,DBXT SE600 O&G; 1C,ETF
EWP.MX,America,MXN,MEX,ISHS MSCI SP CP IDX,ETF
SMLC.DE,Europe,CNY,ISE,CSOP Source FTSE China A50 ETF,ETF
IUAG.L,Europe,USD,LSE,iShares US Aggregate Bond,ETF
SDIG.SW,Europe,USD,ISE,iShares $ Short Dur Corp Bd,ETF
LYQC.MU,Europe,EUR,MUN,L UCITS MSCI EMU,ETF
XBAC.SW,Europe,CHF,EBS,DBX GLOBAL AGG CHFH,ETF
YOZR.AX,Asia,AUD,ASX,SPDR 200 RESOURCES EIN,ETF
I01147.TI,Europe,EUR,TLO,SXEE/BANCA IMI18 44,ETF
AUCO.L,Europe,USD,LSE,GO UCITS ETF SOLUTIONS PLC ETFS,ETF
EXX6.HM,Europe,EUR,HAM,ISHS ERGG 10.5+,ETF
BEAR-BRENT-DNM.OL,Europe,NOK,OSL,BRENT/DNB ETN 43,ETF
LYMU.SG,Europe,EUR,STU,L U ETF F SEC C EUR,ETF
13282809.DU,Europe,EUR,DUS,L U ETF M IND C EUR,ETF
18067687.MU,Europe,USD,MUN,ARCEL 22 SRN,ETF
EXW3.BE,Europe,EUR,BER,ISHS STXEUR50,ETF
UEFN.SG,Europe,EUR,STU,UBS ETF MIE 510 AD,ETF
BSCI,America,USD,PCX,Guggenheim BulletShrs2018 Corp Bd ETF,ETF
MTBGLN-5.TA,Asia,ILS,TLV,GILON/PSG IND S5,ETF
129883.L,Europe,USD,LSE,DAQIN/HSBC 16 ,ETF
BSCK,America,USD,PCX,Guggenheim BulletShrs2020 Corp Bd ETF,ETF
BSCL,America,USD,PCX,Guggenheim BulletShrs2021 Corp Bd ETF,ETF
INAA.SW,Europe,USD,EBS,ISHS MSCI NH AM USD,ETF
61DP.L,Europe,SEK,LSE,BARCLAYS/BASKET 15,ETF
1977816.F,Europe,GBP,FRA,RABOBANK VRN REG-S,ETF
RS2K.MI,Europe,EUR,PSX,Amundi ETF Russell 2000 EUR A/I,ETF
UBUF.DE,Europe,USD,ISE,UBS(Irl)ETFplc- MSCI Brazil (USD)A-dis,ETF
XFRM.L,Europe,GBP,LSE,ETFS COMMODITY SECURITIES LIMIT,ETF
XDAX.MI,Europe,EUR,MIL,DBXT DAX 1C,ETF
UKDV.MI,Europe,GBP,ISE,SPDR S&P; UK Div Aristocrats ETF,ETF
UT7EUA.MI,Europe,EUR,MIL,UBS ETF BCU710Y AD,ETF
SC0P.MU,Europe,EUR,MUN,SOU STOXX EUR-ACC,ETF
C073.BE,Europe,EUR,BER,COMS S600 PHG IC,ETF
MATW.BR,Europe,EUR,BRU,MUL LY W MATER C ,ETF
VEUR.SW,Europe,EUR,ISE,Vanguard FTSE Developed Europe ETF,ETF
IJH.AX,Asia,AUD,ASX,iShares Core S&P; Mid-Cap (AU),ETF
XMEI.L,Europe,USD,LSE,DB X-TRACKERS DBX MSCI EMERGING,ETF
RQG.TO,America,CAD,TOR,RBC Target 2019 Corporate Bond ETF,ETF
ERNE.SW,Europe,EUR,ISE,iShares Euro Ultrashort Bond,ETF
LYAHJ.SW,Europe,USD,EBS,L U ETF/NA AS D USD,ETF
NLR,America,USD,PCX,Market Vectors Uranium+Nuclear Engy ETF,ETF
GGWA.MU,Europe,EUR,MUN,SAUR F-S ZIELV30 C,ETF
MIDD.L,Europe,GBP,LSE,iShares Public Limited Company - iShares FTSE 250 UCITS ETF,ETF
E9LA.SG,Europe,EUR,STU,SWISS/ELM VRN,ETF
SSEP.L,Europe,GBP,LSE,ETFS FOREIGN EXCHANGE LIMITED E,ETF
LTL,America,USD,PCX,ProShares Ultra Telecommunications,ETF
XOS.NX,Europe,EUR,ENX,DBXT SE6 OG SH 1C,ETF
FTEC,America,USD,PCX,Fidelity MSCI Information Tech ETF,ETF
HEFA,America,USD,PCX,iShares Currency Hedged MSCI EAFE,ETF
XHFH.SW,Europe,CHF,EBS,DBXT DB ESHF 5C,ETF
MPFE.DE,Europe,EUR,ISE,Source Man GLG Europe Plus ETF,ETF
R9BA.F,Europe,EUR,FRA,RBS VRN REG-S,ETF
IEGZ.L,Europe,EUR,LSE,ISHARES III PLC ISHARES EURO GO,ETF
20007265.SG,Europe,USD,STU,ADIB CAP VRN,ETF
PCY.MX,America,MXN,MEX,PWRSH EM SOVDBT POR,ETF
S6X0.DE,Europe,EUR,GER,SOU EUR STX EUR-B-,ETF
ISQ2.BE,Europe,EUR,BER,ISHS CR S&P; 500 ,ETF
CSUK.AS,Europe,EUR,AMS,ISHS MSCI UK GBP-AC,ETF
C068.HM,Europe,EUR,HAM,COMS S600 HC IC,ETF
D5BI.HM,Europe,EUR,HAM,DBXT MACI MEX 1C,ETF
10804967.DU,Europe,EUR,DUS,DBX SHORTDAX X2 1C,ETF
LYYX.SG,Europe,EUR,STU,L UC ETF E600 B RES,ETF
SCAD.L,Europe,USD,LSE,ETFS FOREIGN EXCHANGE LIMITED E,ETF
IUSV,America,USD,PCX,iShares Core US Value,ETF
DXET.HM,Europe,EUR,HAM,DBXT ES50 1C,ETF
ECNS.MX,America,MXN,MEX,ISH MSCI CHINA SC,ETF
IUS3.BE,Europe,EUR,BER,ISHS S&P; SMCAP G-CT,ETF
1680049.HM,Europe,EUR,HAM,DB CAP VRN,ETF
13106862.F,Europe,USD,FRA,RSHB CAPITAL 21 VRN,ETF
1960266.HM,Europe,EUR,HAM,HYPO ALPE-ADRIA VRN,ETF
IS0R.DU,Europe,EUR,DUS,ISHS USD HI YL G-CT,ETF
CSUS.AS,Europe,EUR,AMS,ISHS MSCI US USD-AC,ETF
94WC.L,Europe,USD,LSE,SUNPHARMA/HSBC 17,ETF
ZEB.TO,America,CAD,TOR,BMO S&P;/TSX Equal Weight Banks ETF,ETF
XBAE.SG,Europe,EUR,STU,DBX GLOBAL AGG EURH,ETF
6PSH.SG,Europe,EUR,STU,POWSHS DYN US USD,ETF
UT1USA.SW,Europe,USD,EBS,UBS ETF BCU13YT AD,ETF
IRCP.SW,Europe,EUR,ISE,iShares Euro Corp Bd Interest Rate Hdgd,ETF
RXRGEX.SW,Europe,EUR,BER,iShares eb.rexx® GovtGer (DE),ETF
IDJV.AS,Europe,EUR,AMS,ISHS EUR MA LA EUR,ETF
LYYC.F,Europe,EUR,FRA,L U ETF A PAC C EUR,ETF
C024.SG,Europe,EUR,STU,COMS FTSE CHA50 IC,ETF
X024.SG,Europe,EUR,STU,COMS M EU LG IC,ETF
EXHJ.SG,Europe,EUR,STU,IS EGBC5.5-10.5,ETF
TELW.BR,Europe,EUR,BRU,MUL LY W TEL S C ,ETF
XKSP.F,Europe,EUR,FRA,DBX S&P500; 3C,ETF
EQQQ.BE,Europe,EUR,BER,POWSHS EQQQ NQ USD,ETF
L8I1.SG,Europe,EUR,STU,L UCIT CH ENT C EUR,ETF
SIPE,America,USD,PCX,SPDR Barclays 0-5 Year TIPS ETF,ETF
LPMT.L,Europe,USD,LSE,ETFS COMMODITY SECURITIES LIMIT,ETF
DBZR.SG,Europe,EUR,STU,DBXT HSI SH DAY 2C,ETF
008201.TW,Asia,TWD,TAI,W.I.S.E. - SSE 50 China Tracker,ETF
PSREUA.MI,Europe,EUR,MIL,UBS ETF M PA SR AD,ETF
EPRE.L,Europe,GBP,LSE,AMUNDI ETF AMUNDI ETF FTSE EPRA,ETF
XEUT.L,Europe,USD,LSE,DB X-TRACKERS DBX MSCI EMERGING,ETF
UDITRACISHRS.MX,America,MXN,MEX,ISHS UDITRAC,ETF
WLD.BR,Europe,EUR,PSX,Lyxor ETF MSCI World D-EUR A/I,ETF
ISVX.BE,Europe,EUR,BER,ISHS MSCI CA,ETF
UEFL.F,Europe,EUR,FRA,UBS ETF MIE 13 AD,ETF
BDCS,America,USD,PCX,UBS ETRACS Wells Fargo Busn Dev Co ETN,ETF
YDIV.AX,Asia,AUD,ASX,UBS Res Pref Aus Div Fund,ETF
SRECHA.SW,Europe,CHF,EBS,UBSSXIREFD CHF ADIS,ETF
HFP-A.TO,America,CAD,TOR,HORIZONS ACTIVE FLT RATE PREF A,ETF
O085.L,Europe,EUR,LSE,ISHARES PLC ISHARES EURO GOVERN,ETF
IQQG.DU,Europe,EUR,DUS,ISHS EUR MR LG G-CT,ETF
XB4F.DE,Europe,EUR,GER,DBX IELCF 1C,ETF
EX13.VI,Europe,EUR,VIE,ISHS STXEUSDV30,ETF
60RR.L,Europe,USD,LSE,TATA/HSBC WT19,ETF
OPTM.L,Europe,USD,LSE,MULTI UNITS LUXEMBOURG LYXOR ET,ETF
CEMB,America,USD,BTS,iShares Emerging Markets Corporate Bond,ETF
IQQG.DE,Europe,EUR,ISE,iShares EURO Total Market Growth Large,ETF
129225.L,Europe,USD,LSE,ALKHODAR/HSBC 16ELN,ETF
XBCU.L,Europe,USD,LSE,DB X-TRACKERS DBX DBLCI - OY BA,ETF
IBCK.DE,Europe,USD,ISE,iShares S&P; 500 Minimum Volatility,ETF
18MD.BE,Europe,EUR,BER,AM STX 50 UCITS ETF,ETF
EXSC.BE,Europe,EUR,BER,ISHS STXEULG200,ETF
ZCH.TO,America,CAD,TOR,BMO China Equity ETF,ETF
34GP.L,Europe,USD,LSE,HOTELS/HSBC 17,ETF
10010731.DU,Europe,EUR,DUS,DK IB LSD 1-10,ETF
LYMY.SG,Europe,EUR,STU,L U ETF M SEC C EUR,ETF
SC00.SG,Europe,EUR,STU,SOU 600 CHM EUR-AC,ETF
IUSP.SW,Europe,USD,EBS,ISHS US PRO YI USD,ETF
ACIM.L,Europe,USD,LSE,SPDR MSCI ACWI IMI ETF,ETF
CGR-A.TO,America,CAD,TOR,ISHARES GLOBAL REAL ESTATE IDX ,ETF
EUCO.PA,Europe,EUR,ISE,SPDR Barclays Capital Euro Corp Bond ETF,ETF
LYY1.MU,Europe,EUR,MUN,L UC ETF EMU SM CAP,ETF
SPYI.F,Europe,EUR,FRA,SPDR MSCI USD AC,ETF
DXSM.BE,Europe,EUR,BER,DBXT DBLCI OYB 1C,ETF
MMS.MC,Europe,EUR,MCE,L UC ETF EMU SM CAP,ETF
EXSB.HM,Europe,EUR,HAM,ISHS DVDAX UETF,ETF
4575225.IR,Europe,USD,ISE,POSH FTSE HK CH GBP,ETF
DX29.F,Europe,EUR,FRA,DBXT MSCI PE 1CC,ETF
C001.DE,Europe,EUR,GER,COMS DAX IC,ETF
X013.HM,Europe,EUR,HAM,COMS M N AMER IC,ETF
AMEL.DE,Europe,EUR,PSX,Amundi ETF MSCI EM Latin America EUR A/I,ETF
HFU.TO,America,CAD,TOR,HorizonsBetaPro S&P;/TSX Cap F Bull+ ETF,ETF
XLPE.MI,Europe,EUR,MIL,DBX LPX PE 1C,ETF
HMU.TO,America,CAD,TOR,HorizonsBetaPro S&P;/TSX GlblBM Bull+ ETF,ETF
JPJYAS.SW,Europe,JPY,ISE,UBS ETFs plc- MSCI Japan SF (JPY) A-acc,ETF
SJPA.MI,Europe,EUR,MIL,ISHS CR MSCI JP USD,ETF
10ZC.L,Europe,USD,LSE,PIOH/HSBC 14 ELN,ETF
18MF.MU,Europe,EUR,MUN,AM MSCI USA ETF EUR,ETF
ETP.TO,America,CAD,TOR,FT Global Risk Managed Income ETF Com,ETF
SLXH.L,Europe,GBP,LSE,iShares £ Corp Bd Intr Rt Hdgd,ETF
X509.DE,Europe,EUR,GER,COMS ILSD25+ IC,ETF
10200506.SW,Europe,EUR,EBS,ISH EUR GOV 1-3-ACC,ETF
XCSD.SG,Europe,EUR,STU,DBXT2 AUD CASH 1C,ETF
92ME.L,Europe,USD,LSE,SYNDIBANK/HSBC 16,ETF
MHDU.L,Europe,EUR,LSE,Source J.P. Morgan Macro Hedge Dual ETF,ETF
X500.BE,Europe,EUR,BER,COMS ILSD OV IC,ETF
18M4.DE,Europe,EUR,GER,AM CONS DISC UC ETF,ETF
INGL1-55.TA,Asia,ILS,TLV,GALIL/INDEX SAL S55,ETF
XTR.TO,America,CAD,TOR,iShares Diversified Monthly Income,ETF
77TN.L,Europe,SEK,LSE,INDEX/RBS 15,ETF
UC10.L,Europe,USD,LSE,UBS(Irl)ETFplc- MSCI World (USD) A-dis,ETF
ISV3.MU,Europe,EUR,MUN,ISHS MSCI CHILE,ETF
ECOEUA.MI,Europe,EUR,MIL,UBS ETF MIE LC AD,ETF
18M4.DU,Europe,EUR,DUS,AM CONS DISC UC ETF,ETF
C5S.MI,Europe,EUR,MIL,AM EU STX 50 UC ETF,ETF
DLR.TO,America,CAD,TOR,Horizons U.S. Dollar Currency ETF,ETF
70TH.L,Europe,USD,LSE,IOB/HSBC 17,ETF
EXI3.MU,Europe,EUR,MUN,ISHS DJ IND AVG,ETF
114460.KS,Asia,KRW,KSC,KINDEX TB,ETF
XELL.F,Europe,EUR,FRA,DBXT2 I EU5 DTR 1CC,ETF
XWND.MI,Europe,EUR,MIL,DBXT MSCI W IT 1C,ETF
O099.L,Europe,EUR,LSE,ISHARES PLC ISHARES IBOXX EUR L,ETF
VUG,America,USD,PCX,Vanguard Growth ETF,ETF
NUKE.SW,Europe,CHF,EBS,ETFS WNA Global Nuclear Energy GO ETF,ETF
10PP.L,Europe,USD,LSE,HUNAN/HSBC WT21,ETF
